3.3665,3.5581666659999995,2.0,0.275,404.0
3.5665,3.733166666,1.0,0.225,404.0
4.63325,5.333166666,6.0,0.8083333333333333,404.0
6.3915,6.9081666660000005,5.0,0.675,404.0
6.9665,7.4081666660000005,6.0,0.6166666666666667,404.0
7.4165,7.883166666,7.0,0.625,404.0
8.099833333,8.3665,5.0,0.4166666666666667,404.0
8.374833333,9.024916666,8.0,0.7,404.0
9.6415,10.124916665999999,4.0,0.49166666666666664,404.0
10.124916665999999,10.741583333,6.0,0.6166666666666667,404.0
11.2665,11.774833332999998,5.0,0.5083333333333333,404.0
11.78325,12.349833333,6.0,0.5666666666666667,404.0
14.549833332999999,14.824833332999999,2.0,0.3,404.0
15.4415,15.974833333,4.0,0.5416666666666666,404.0
15.9915,16.858166666000002,12.0,0.8666666666666667,404.0
16.9165,17.524833333,6.0,0.6,404.0
18.499833332999998,19.133166665999997,8.0,0.6333333333333333,404.0
19.133166665999997,19.958166665999997,6.0,0.7083333333333334,404.0
20.533166665999996,21.3665,8.0,0.8083333333333333,404.0
22.4415,22.849833333,4.0,0.4583333333333333,404.0
47.39158333299999,48.47483333299999,6.0,0.975,404.0
48.64975,49.208166666,6.0,0.5666666666666667,404.0
52.4915,52.8415,3.0,0.35833333333333334,404.0
53.008166665999994,53.3835,4.0,0.375,404.0
59.233166665999995,59.64975,3.0,0.44166666666666665,404.0
59.658166666,59.891416666,1.0,0.21666666666666667,404.0
61.433916665999995,61.84983333299999,3.0,0.44166666666666665,404.0
62.291416665999996,62.9415,7.0,0.6416666666666667,404.0
64.19975,64.383166666,3.0,0.225,404.0
68.35475,69.258083333,8.0,0.9333333333333333,404.0
71.816416666,72.38516666599999,4.0,0.5333333333333333,404.0
72.42525,72.62475,2.0,0.2,404.0
72.65808333300001,73.508166666,9.0,0.9,404.0
73.99141666599999,74.49141666599999,4.0,0.4666666666666667,404.0
74.49975,75.22475,7.0,0.775,404.0
75.89141666599998,76.41666666599998,5.0,0.5833333333333334,404.0
76.42483333300001,76.84141666599999,3.0,0.4166666666666667,404.0
77.00016666599998,77.61641666599999,6.0,0.5916666666666667,404.0
77.624833333,78.2915,6.0,0.6666666666666666,404.0
78.89141666599998,79.51641666599998,5.0,0.6416666666666667,404.0
79.53308333300001,79.84141666599999,3.0,0.3333333333333333,404.0
80.12475,80.78308333300001,4.0,0.65,404.0
80.79975,81.22475,3.0,0.43333333333333335,404.0
97.858083333,98.416333333,5.0,0.5,404.0
98.43316666599999,98.99675,6.0,0.6333333333333333,404.0
100.391333333,100.874666666,6.0,0.4666666666666667,404.0
100.883,101.133,3.0,0.2833333333333333,404.0
119.833,120.38291666599999,3.0,0.525,404.0
137.29125,137.74125,3.0,0.4583333333333333,404.0
139.94125,140.408,5.0,0.4583333333333333,404.0
140.424666666,141.074666666,5.0,0.6666666666666666,404.0
141.41633333299998,142.11625,9.0,0.6916666666666667,404.0
142.12458333299998,142.69125,5.0,0.5833333333333334,404.0
143.06625,143.574583333,5.0,0.5083333333333333,404.0
143.58325,144.324833333,6.0,0.725,404.0
144.482916666,144.882916666,4.0,0.425,404.0
144.89125,145.79125,7.0,0.8833333333333333,404.0
167.307833333,167.9245,5.0,0.6333333333333333,404.0
243.93275,244.84941666599997,6.0,0.9166666666666666,404.0
244.98275,245.80775,6.0,0.8083333333333333,404.0
246.36625,247.23275,7.0,0.8166666666666667,404.0
